geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,tz_offset_min,metro_tier,slug,bbox_wkt
3081368,Wrocław,Wroclaw,"Boroszlo,Boroszló,Brasloi,Brassel,Breslau,Breslava,Breslavia,Breslavl',Breslavl’,Breslu,Breslávia,Breslū,Bresslau,Breßlau,Vratislav,Vratislavia,Vratislavie,Vroclau,Vroclav,Vroclava,Vroclavas,Vroclavo,Vrocuav,Vroklave,Vroslav,Vrotslav,Vruoclavs,WRO,Wroclaw,Wroclow,Wrocław,Wrocłow,Wroklaw,Wroslaw,Wrosław,Wrócław,beulocheuwapeu,frwtswaf,fu luo ci wa fu,viratscahp,vrotsavapha,vrotslavi,vurotsuwafu,w rxtswaf,wrwslaw,wrwtswaf,wrwzlb,Βρότσλαβ,Вроцлав,Вроцлаў,ברעסלוי,ורוצלב,فروتسواف,وروتسواف,وروسلاو,ڤرۆتسواف,व्रोत्सवाफ,விராத்ஸ்சாஃப்,วรอตสวัฟ,ვროცლავი,ヴロツワフ,弗罗茨瓦夫,브로츠와프",51.1,17.03333,P,PPLA,PL,,72,0264,026401,,634893,,119,Europe/Warsaw,2024-02-24,120,4,wroclaw-pl,"POLYGON((16.675701010504312 50.87477477477478, 17.390958989495687 50.87477477477478, 17.390958989495687 51.325225225225225, 16.675701010504312 51.325225225225225, 16.675701010504312 50.87477477477478))"
4641239,Memphis,Memphis,"MEM,Memfis,Memfisa,Memphis,Memphis Tennesiae,Menfis,Mémfis,Mênfis,memfis,memhpis,memphisa,mempiseu,mempisi,menfisu,meng fei si,mmfys,mmfys  tnsy,mmpys,Μέμφις,Мемфис,Мемфіс,Մեմֆիս,ממפיס,מעמפיס,ممفيس,ممفیس,ممفیس، تنسی,میمفس، ٹینیسی,मेम्फिस,মেম্ফিস,மெம்ஃபிஸ்,เมมฟิส,მემფისი,メンフィス,孟菲斯,孟非斯,멤피스",35.14953,-90.04898,P,PPLA2,US,,TN,157,,,633104,78.0,84,America/Chicago,2022-08-24,-300,4,memphis-us,"POLYGON((-90.32364171410012 34.924304774774775, -89.77431828589988 34.924304774774775, -89.77431828589988 35.37475522522522, -90.32364171410012 35.37475522522522, -90.32364171410012 34.924304774774775))"
1510853,Barnaul,Barnaul,"BAX,Barnaoel,Barnaoul,Barnauel,Barnaul,Barnaula,Barnaulas,Barnaulia,Barnauyl,Barnauł,Barnaúl,Barnaül,Mparnaoul,ba er nao er,baleunaul,barna'ula,barnal,barnawl,barnaywl,barunauru,Μπαρναούλ,Барнаул,Барнауыл,Բարնաուլ,ברנאול,بارنائول,بارنال,بارناول,बर्नाउल,バルナウル,巴尔瑙尔,바르나울",53.36056,83.76361,P,PPLA,RU,,04,1535931,,,632372,,189,Asia/Barnaul,2024-09-05,420,4,barnaul-ru,"POLYGON((83.38729245005098 53.135334774774776, 84.13992754994902 53.135334774774776, 84.13992754994902 53.58578522522522, 83.38729245005098 53.58578522522522, 83.38729245005098 53.135334774774776))"
2825297,Stuttgart,Stuttgart,"Estugarda,STR,Shhutgart,Shtutgart,Shtutgarti,Shtuttgart,Stocarda,Stoccarda,Stoutnkarde,Stucarda,Stuggart,Stutgardia,Stutgartas,Stutgarte,Stutgarto,Stutqart,Stuttgart,ashtwtgart,ch tuthth kar th,icututkart,shtwtgart,shtwtghart,shutouttogaruto,si tu jia te,stutagarta,stwtgrt,syututeugaleuteu,Ştutqart,Štutgartas,Štutgarte,Στουτγκάρδη,Штутгарт,Штуттгарт,Щутгарт,שטוטגארט,שטוטגרט,اشتوتگارت,سٹٹگارٹ,شتوتغارت,شتوتگارت,شٹوٹگارٹ,श्टुटगार्ट,স্টুটগার্ট,સ્ટુટગાર્ટ,இசுடுட்கார்ட்,സ്റ്റുട്ട്ഗാർട്ട്,ชตุทท์การ์ท,შტუტგარტი,シュトゥットガルト,斯图加特,슈투트가르트",48.78232,9.17702,P,PPLA,DE,,01,081,08111,08111000,630305,,252,Europe/Berlin,2022-08-14,120,4,stuttgart-de,"POLYGON((8.836193728433873 48.557094774774775, 9.517846271566128 48.557094774774775, 9.517846271566128 49.00754522522522, 8.836193728433873 49.00754522522522, 8.836193728433873 48.557094774774775))"
6317344,Jaboatão dos Guararapes,Jaboatao dos Guararapes,"Zhaboatan-dus-Guararapis,Zhaboatao dos Guararapis,Zhaboatao dos Gvararapes,Zhabuatan-dus-Guararapis,jaboatangduseugualalapeseu,jaboraata'o dosa guraararapesa,re bo a tao,Жабоатан-дус-Гуарарапис,Жабоатао дос Гварарапес,Жабоатао дос Гуарарапис,Жабуатан-дус-Гуарарапіс,জাবোৱাটাও ডোস গুৱারারাপেস,ジャボアタン・ドス・グアララペス,熱博阿陶,자보아탕두스구아라라페스",-8.11278,-35.01472,P,PPLA2,BR,,30,2607901,,,630008,,48,America/Recife,2012-03-10,-180,4,jaboatao-dos-guararapes-br,"POLYGON((-35.24156804253638 -8.338005225225226, -34.787871957463615 -8.338005225225226, -34.787871957463615 -7.887554774774776, -35.24156804253638 -7.887554774774776, -35.24156804253638 -8.338005225225226))"
3531673,Cancún,Cancun,"CUN,Cancun,Cancún,Ciudad Cancun,Ciudad Cancún,Kan'koun,Kankun,Kankuna,Kankunas,gang guan,kan kun,kang kun,kangkun,kankun,kankuna,kankwn,kankwn. kyntana rw,qnqwn,Κανκούν,Канкун,Կանկուն,קנקון,كانكون,کانکون,کانکون٬ کینتانا رو,कान्कुन,กังกุน,ကင်န်ကွန်မြို့,კანკუნი,カンクン,坎昆,港觀,칸쿤,캉쿤",21.17429,-86.84656,P,PPL,MX,,23,005,,,628306,,11,America/Cancun,2019-10-07,-300,4,cancun-mx,"POLYGON((-87.0873977168998 20.949064774774772, -86.60572228310019 20.949064774774772, -86.60572228310019 21.399515225225226, -87.0873977168998 21.399515225225226, -87.0873977168998 20.949064774774772))"
3465624,Contagem,Contagem,"Kontazhen,kong ta ren,kontagema,kontajen,kontajeng,Контажен,কোন্টাগেম,コンタジェン,孔塔任,콘타젱",-19.93167,-44.05361,P,PPL,BR,,15,3118601,,,627123,,945,America/Sao_Paulo,2012-08-03,-180,4,contagem-br,"POLYGON((-44.292497173667634 -20.156895225225227, -43.814722826332364 -20.156895225225227, -43.814722826332364 -19.706444774774774, -44.292497173667634 -19.706444774774774, -44.292497173667634 -20.156895225225227))"
479123,Ulyanovsk,Ulyanovsk,"Chemper,Oeljanofsk,Oeljanovsk,Oulianofsk,Oulianovsk,Oulyanovsk,Owlyanovsk,Sember,Simbir,Simbirsk,Sinbirsk,ULY,Ul'janausk,Ul'janon' osh,Ul'janovs'k,Ul'janovsk,Ul'sk,Ul'yanovsk,Ulanovsk,Ulianovsk,Uliànovsk,Uliánovsk,Uljanovsk,Uljanovska,Uljanovskas,Uljanovsko,Uljanovszk,Uljanowsk,Uljanowska am Wolga,Ulyanovsk,Ul’yanovsk,Uļjanovska,alyanwwsk,awlyanwfsk,awlyanwwsk,uliyanobhaska,ulliyanobseukeu,ulyanovska,uriyanofusuku,wu li yang nuo fu si ke,Ουλιάνοφσκ,Оулиꙗновьскъ,Сембер,Синбирск,Сімбір,Ульск,Ульянаўск,Ульяновск,Ульяновськ,Ульянонь ош,Уляновск,Улјановск,Уљановск,Чĕмпĕр,Ուլյանովսկ,אוליאנובסק,أوليانوفسك,الیانووسک,اولیانوفسک,اولیانووسک,उल्यानोव्स्क,উলিয়ানোভস্ক,ウリヤノフスク,乌里扬诺夫斯克,울리야놉스크",54.32824,48.38657,P,PPLA,RU,,81,479105,,,626540,,176,Europe/Ulyanovsk,2022-10-16,240,4,ulyanovsk-ru,"POLYGON((48.00145243842459 54.10301477477478, 48.771687561575405 54.10301477477478, 48.771687561575405 54.553465225225224, 48.00145243842459 54.553465225225224, 48.00145243842459 54.10301477477478))"
2648579,Glasgow,Glasgow,"GLA,Glascho,Glaschu,Glaschú,Glasgovo,Glasgow,Glasgua,Glaskobe,Glazga,Glazgas,Glazgo,Glazgos,Glazgou,Glazgov,Glazgova,Glazgua,Glesga,Glázgua,Glāzgova,Kak-la-su-ko,Kak-là-sṳ̂-kô,Qlazqo,galasago,ge la si ge,geullaeseugo,ghlaskw,glasago,glasgo,glasgw,glasgwv,glazgo,glyasgo,gurasugo,jlasjw,kilasko,klas kow,Γλασκώβη,Глазга,Глазго,Глазгов,Глазгоу,Գլազգո,גלאזגא,גלאזגו,جلاسجو,غلاسكو,گلاسگو,گلاسگوۋ,گلاسگۆ,ग्लासगो,ग्लास्गो,গ্লাসগো,ਗਲਾਸਗੋ,கிளாஸ்கோ,గ్లాస్గో,ಗ್ಲ್ಯಾಸ್ಗೋ,กลาสโกว์,ဂလပ်စဂိုးမြို့,გლაზგო,ግላዝጎ,グラスゴー,格拉斯哥,글래스고",55.86515,-4.25763,P,PPLA2,GB,,SCT,V2,,,626410,,40,Europe/London,2023-02-25,60,4,glasgow-gb,"POLYGON((-4.657845223832515 55.63992477477478, -3.8574147761674844 55.63992477477478, -3.8574147761674844 56.09037522522522, -4.657845223832515 56.09037522522522, -4.657845223832515 55.63992477477478))"
4299276,Louisville,Louisville,"Louisvil,Louisville,Louisville-Jefferson County,Ludovicopolis,Luisvil,Luisvilis,Luisvill,Luivil,Luivila,Lujzvill,Lūivila,SDF,lu yi wei er,lu'ivhila,lu-ibil,lu-ijeubil,lubhala,luisvili,luizvili,luy s will,luyivil,lwyfyl,lwyywyl  kntaky,ruibiru,Λούισβιλ,Луивил,Луисвил,Луисвилл,Луйзвилл,Луісвіл,Луїсвілл,Լուիսվիլ,לואיוויל,لوئیزویل، کینٹکی,لويفيل,لوییویل، کنتاکی,लुईव्हिल,লুভল,லூயிவில்,ลุยส์วิลล์,ლუიზვილი,ლუისვილი,ルイビル,路易維爾,루이빌,루이즈빌",38.25424,-85.75941,P,PPLA2,US,,KY,111,,,624444,142.0,143,America/Kentucky/Louisville,2025-04-14,-240,4,louisville-us,"POLYGON((-86.04539759025062 38.02901477477478, -85.47342240974939 38.02901477477478, -85.47342240974939 38.479465225225226, -86.04539759025062 38.479465225225226, -86.04539759025062 38.02901477477478))"
2023469,Irkutsk,Irkutsk,"Ehrkhүү khot,Ehrkhүү khoto,IKT,Ircutia,Irkoetsk,Irkotsk,Irkoutsk,Irkuck,Irkutk,Irkuts'k,Irkutsc,Irkutsk,Irkutska,Irkutskaj,Irkutskas,Irkutszk,Irkuțk,Irkùck,ayrktsk,ayrkwtsk,ileukucheukeu,irakutska,irukutsuku,xir khut skh,yi er ku ci ke,İrkutsk,Ιρκούτσκ,Іркутськ,Іркуцк,Иркутск,Иркутскай,Эрхүү хот,Эрхүү хото,Өrket,Өркет,אירקוטסק,אירקוצק,إيركوتسك,ارکٹسک,ایرکتسک,ایرکوتسک,इरकुत्स्क,อีร์คุตสค์,ირკუტსკი,イルクーツク,伊爾庫茨克,이르쿠츠크",52.29795,104.29585,P,PPLA,RU,,20,2023464,,,623869,,428,Asia/Irkutsk,2025-02-18,480,4,irkutsk-ru,"POLYGON((103.92862601275282 52.07272477477478, 104.66307398724719 52.07272477477478, 104.66307398724719 52.52317522522522, 103.92862601275282 52.52317522522522, 103.92862601275282 52.07272477477478))"
5506956,Las Vegas,Las Vegas,"Campi,LAS,Las Vegas,Las Vegas Mission,Las Vegas Ranch,Las Vegasas,Las Venkas,Las-Vegas,Las-Veqas,Lasvegasa,Lasvegaso,Los Vegas,Lungsod ng Las Vegas,McWilliamstown,Naʼazhǫǫsh Hátsoh,Old Town,Piigisi,Ragtown,Vegas,Westside,la si wei jia si,las fyghas,las vegas,las vekas,las veygas,las weka s,las wgas,las wygas  nywaڈa,las-vegasi,lasa bhegasa,lasa vegasa,lasa vhegasa,laseubegaseu,laseubeigeoseu,lʼs wgʼs,rasubegasu,Λας Βέγκας,Лас Вегас,Лас-Вегас,Լաս Վեգաս,לאס וגאס,לאס וועגאס,لاس فيغاس,لاس وگاس,لاس ویگاس، نیواڈا,لاس‌وقاس,लास वेगास,लास व्हेगस,লাস ভেগাস,ਲਾਸ ਵੇਗਸ,લાસ વેગાસ,லாஸ் வேகஸ்,లాస్ వెగాస్,ലാസ് വെയ്ഗസ്,ลาสเวกัส,လပ်ဗီးဂပ်စ်မြို့,ლას-ვეგასი,ላስ ቬጋስ,ラスベガス,拉斯維加斯,拉斯维加斯,라스베가스,라스베이거스",36.17497,-115.13722,P,PPLA2,US,,NV,003,,,623747,610.0,613,America/Los_Angeles,2022-03-09,-420,4,las-vegas-us,"POLYGON((-115.41543198940812 35.94974477477478, -114.85900801059188 35.94974477477478, -114.85900801059188 36.400195225225225, -115.41543198940812 36.400195225225225, -115.41543198940812 35.94974477477478))"
